current_phR,current_phY,current_phB,Fault
28.68345376,8.498573867,-37.18202763,1
8.013250967,28.33581725,-36.34906822,1
-13.96668067,35.72450442,-21.75782375,1
-31.63171013,31.11091864,0.52079149,1
-37.45220345,15.03372847,22.41847498,1
-28.66686672,-8.493058877,37.1599256,1
-8.010554097,-28.33524535,36.34579944,1
13.96716094,-35.72156439,21.75440345,1
31.63325605,-31.11061764,-0.522638405,1
37.45241358,-15.04368525,-22.40872833,1
28.66826045,8.491333073,-37.15959352,1
8.0106551,28.35165711,-36.36231221,1
-13.96299888,35.72035699,-21.75735811,1
-31.63818041,31.11197708,0.526203335,1
-37.44545428,15.04375889,22.4016954,1
-28.66343316,-8.492553066,37.15598623,1
-8.034344223,-28.35023674,36.38458096,1
13.96679901,-35.71959084,21.75279183,1
31.63371927,-31.10982595,-0.523893316,1
37.43705103,-15.03610887,-22.40094217,1
28.68385174,8.498113363,-37.1819651,1
8.014663057,28.3330391,-36.34770216,1
-13.96665362,35.7242935,-21.75763988,1
-31.6331887,31.11137873,0.521809971,1
-37.45437073,15.03354045,22.42083028,1
-28.66466052,-8.493568156,37.15822868,1
-8.010581522,-28.34126023,36.35184176,1
13.96629832,-35.71990247,21.75360415,1
31.63476258,-31.11110892,-0.523653651,1
37.45238937,-15.04319139,-22.40919798,1
28.66882707,8.490632042,-37.15945911,1
8.012935168,28.35069414,-36.36362931,1
-13.96186706,35.71854428,-21.75667723,1
-31.64025523,31.11302571,0.527229515,1
-37.43551275,15.03379689,22.40171585,1
